Datetime,USGS_flow
2016-09-03,51.81146
2016-09-04,53.276043
2016-09-05,53.541668
2016-09-06,50.454166
2016-09-07,47.801044
2016-09-08,46.2625
2016-09-09,46.475002
2016-09-10,46.425
2016-09-11,45.675
2016-09-12,44.7875
2016-09-13,44.5625
2016-09-14,68.458336
2016-09-15,72.30417
2016-09-16,59.08646
2016-09-17,54.628124
2016-09-18,51.375
2016-09-19,49.088543
2016-09-20,45.3125
2016-09-21,44.4875
2016-09-22,48.942707
2016-09-23,143.92604
2016-09-24,119.614586
2016-09-25,99.51458
2016-09-26,106.6375
2016-09-27,118.203125
2016-09-28,120.052086
2016-09-29,120.541664
2016-09-30,124.71875
2016-10-01,119.666664
2016-10-02,113.520836
2016-10-03,118.6875
2016-10-04,119.15625
2016-10-05,110.895836
2016-10-06,104.13021
2016-10-07,99.95625
2016-10-08,97.79479
2016-10-09,90.70104
2016-10-10,86.475
2016-10-11,84.6
2016-10-12,81.70417
2016-10-13,77.5625
2016-10-14,74.28646
2016-10-15,71.15
2016-10-16,69.5
2016-10-17,77.55937
2016-10-18,82.23646
2016-10-19,77.58021
2016-10-20,66.31042
2016-10-21,75.86771
2016-10-22,75.10833
2016-10-23,72.45521
2016-10-24,72.3375
2016-10-25,110.479164
2016-10-26,93.81875
2016-10-27,83.63021
2016-10-28,78.53645
2016-10-29,97.02917
2016-10-30,96.589584
2016-10-31,115.35
2016-11-01,126.895836
2016-11-02,108.5875
2016-11-03,93.59062
2016-11-04,91.489586
2016-11-05,91.58229
2016-11-06,86.68125
2016-11-07,83.13333
2016-11-08,78.748955
2016-11-09,77.31458
2016-11-10,75.10521
2016-11-11,73.77604
2016-11-12,71.416664
2016-11-13,71.333336
2016-11-14,68.10313
2016-11-15,66.42604
2016-11-16,67.15313
2016-11-17,62.803127
2016-11-18,53.05521
2016-11-19,72.33542
2016-11-20,70.61146
2016-11-21,69.870834
2016-11-22,70.28958
2016-11-23,53.91875
2016-11-24,65.63854
2016-11-25,59.76146
2016-11-26,62.486458
2016-11-27,65.08125
2016-11-28,62.421875
2016-11-29,59.777084
2016-11-30,61.45
2016-12-01,55.85
2016-12-02,54.9
2016-12-03,55.5
2016-12-04,57.699997
2016-12-05,53.699997
2016-12-06,48.45
2016-12-07,47.1
2016-12-08,45.2
2016-12-09,50.0
2016-12-10,53.25
2016-12-11,53.050003
2016-12-12,52.05
2016-12-13,52.55
2016-12-14,59.4
2016-12-15,67.0
2016-12-16,64.4
2016-12-17,53.85
2016-12-18,43.1
2016-12-19,53.65
2016-12-20,65.65
2016-12-21,58.05
2016-12-22,52.9
2016-12-23,53.3
2016-12-24,52.95
2016-12-25,49.25
2016-12-26,47.199997
2016-12-27,47.199997
2016-12-28,48.35
2016-12-29,47.4
2016-12-30,47.8
2016-12-31,48.4
2017-01-01,47.85
2017-01-02,47.05
2017-01-03,46.9
2017-01-04,47.65
2017-01-05,46.050003
2017-01-06,44.7
2017-01-07,43.85
2017-01-08,44.25
2017-01-09,45.1
2017-01-10,45.95
2017-01-11,45.65
2017-01-12,44.85
2017-01-13,44.85
2017-01-14,44.95
2017-01-15,44.5
2017-01-16,44.7
2017-01-17,44.7
2017-01-18,44.9
2017-01-19,45.65
2017-01-20,46.050003
2017-01-21,45.85
2017-01-22,45.35
2017-01-23,45.35
2017-01-24,46.25
2017-01-25,46.4
2017-01-26,44.95
2017-01-27,43.85
2017-01-28,43.0
2017-01-29,42.5
2017-01-30,42.4
2017-01-31,42.4
2017-02-01,42.4
2017-02-02,42.4
2017-02-03,42.65
2017-02-04,42.9
2017-02-05,43.0
2017-02-06,43.4
2017-02-07,44.6
2017-02-08,47.65
2017-02-09,51.55
2017-02-10,51.6
2017-02-11,47.05
2017-02-12,44.199997
2017-02-13,47.75
2017-02-14,47.8
2017-02-15,52.35
2017-02-16,55.6
2017-02-17,57.2
2017-02-18,58.5
2017-02-19,58.050003
2017-02-20,55.6
2017-02-21,60.85
2017-02-22,58.300003
2017-02-23,53.4
2017-02-24,48.85
2017-02-25,46.15
2017-02-26,45.55
2017-02-27,45.4
2017-02-28,40.1
2017-03-01,42.1
2017-03-02,42.5
2017-03-03,44.3
2017-03-04,49.300003
2017-03-05,53.95
2017-03-06,43.8
2017-03-07,45.95
2017-03-08,51.6
2017-03-09,53.7
2017-03-10,55.949997
2017-03-11,54.3
2017-03-12,57.494118
2017-03-13,54.007294
